"offensePlayer1Id","offensePlayer2Id","offensePlayer3Id","offensePlayer4Id","offensePlayer5Id","defensePlayer1Id","defensePlayer2Id","defensePlayer3Id","defensePlayer4Id","defensePlayer5Id","offenseTeam","defenseTeam","points","possessions","home","ast","oreb","dreb","blk","stl","tov","pf","fgm","fga","x3m","x3a","ftm","fta","id"
"1503","1521","1727","2034","2219","1730","2422","727","947","95",1610612753,1610612755,1,3,1,0,0,0,0,0,0,0,0,2,0,0,1,2,"0020200001"
"1503","1727","2034","2219","353","1496","2422","243","947","95",1610612753,1610612755,2,2,1,0,0,0,0,1,1,0,0,0,0,0,2,2,"0020200001"
"1503","1727","2034","2415","353","1496","1609","2422","243","727",1610612753,1610612755,2,1,1,0,2,0,0,0,0,1,1,3,0,2,0,0,"0020200001"
"1503","1727","2034","2469","255","1496","1609","2422","243","727",1610612753,1610612755,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,1,"0020200001"
"1503","1727","2034","2469","353","1609","1730","2422","243","727",1610612753,1610612755,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,"0020200001"
"1503","1727","2034","255","431","1496","1609","1730","727","947",1610612753,1610612755,2,2,1,1,0,1,1,0,1,1,1,1,0,0,0,0,"0020200001"
"1503","1727","2034","255","431","1496","1609","243","727","947",1610612753,1610612755,2,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,"0020200001"
"1503","1727","2034","353","431","1496","1730","2422","727","947",1610612753,1610612755,9,7,1,3,0,2,0,0,0,1,4,7,1,2,0,0,"0020200001"
"1503","1727","2034","353","431","1496","1730","243","727","947",1610612753,1610612755,2,3,1,1,0,3,0,1,0,1,1,3,0,0,0,0,"0020200001"
"1503","1727","2469","255","353","1496","1609","2422","243","947",1610612753,1610612755,2,2,1,1,0,1,0,0,0,0,1,2,0,1,0,0,"0020200001"
"1503","1727","2469","255","353","1496","1609","2422","727","947",1610612753,1610612755,4,2,1,0,0,0,0,0,0,0,1,1,0,0,2,2,"0020200001"
"1503","1727","2469","255","353","1496","1609","243","727","947",1610612753,1610612755,10,8,1,4,1,4,1,0,2,4,5,7,0,0,0,0,"0020200001"
"1503","1727","255","270","353","1496","1928","243","727","947",1610612753,1610612755,10,7,1,1,0,1,0,0,1,1,3,4,0,1,4,4,"0020200001"
"1503","1727","255","353","431","1496","1609","243","727","947",1610612753,1610612755,3,3,1,1,0,3,0,0,0,1,1,2,0,0,1,2,"0020200001"
"1503","1727","255","353","431","1496","1928","243","727","947",1610612753,1610612755,2,3,1,1,0,0,0,0,1,2,1,2,0,1,0,0,"0020200001"
"1503","2034","2219","353","692","1496","1730","2422","243","947",1610612753,1610612755,0,1,1,0,1,0,0,0,1,0,0,2,0,1,0,0,"0020200001"
"1503","2034","2415","255","270","1496","1730","2422","243","95",1610612753,1610612755,2,3,1,1,0,1,0,0,1,0,1,2,0,0,0,0,"0020200001"
"1503","2034","2415","270","692","1496","1730","2422","243","95",1610612753,1610612755,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0020200001"
"1503","2034","2469","255","270","1496","1609","1730","2422","947",1610612753,1610612755,8,4,1,2,0,2,0,1,0,1,3,4,1,1,1,1,"0020200001"
"1503","2034","2469","255","270","1496","1609","1730","727","947",1610612753,1610612755,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"0020200001"
"1503","2034","255","353","431","1496","1609","1730","727","947",1610612753,1610612755,2,3,1,0,0,1,0,0,1,1,0,1,0,0,2,2,"0020200001"
"1503","2034","255","353","431","1496","1928","2422","727","947",1610612753,1610612755,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,"0020200001"
