"offensePlayer1Id","offensePlayer2Id","offensePlayer3Id","offensePlayer4Id","offensePlayer5Id","defensePlayer1Id","defensePlayer2Id","defensePlayer3Id","defensePlayer4Id","defensePlayer5Id","offenseTeam","defenseTeam","points","possessions","home","ast","oreb","dreb","blk","stl","tov","pf","fgm","fga","x3m","x3a","ftm","fta","id"
"1043","1531","2422","243","727","2124","224","2548","258","961",1610612755,1610612748,5,2,1,1,0,0,0,1,0,1,1,1,1,1,2,2,"0020300001"
"1043","1531","2422","2584","2594","1747","2124","902","955","961",1610612755,1610612748,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"0020300001"
"1043","1531","243","2584","947","1747","224","2548","2617","955",1610612755,1610612748,5,3,1,2,0,1,0,1,0,0,2,3,1,1,0,1,"0020300001"
"1043","1531","243","2584","947","1747","2548","258","2617","961",1610612755,1610612748,5,2,1,2,0,1,0,1,0,0,2,2,1,1,0,0,"0020300001"
"1043","1531","243","2584","947","2124","224","258","902","961",1610612755,1610612748,7,3,1,1,0,3,0,0,0,0,3,3,1,1,0,0,"0020300001"
"1043","1531","243","727","947","2124","224","2548","258","961",1610612755,1610612748,5,4,1,1,1,3,0,0,0,0,1,4,0,0,3,3,"0020300001"
"1043","243","2584","934","947","1747","224","2548","2617","955",1610612755,1610612748,0,2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,"0020300001"
"1043","243","727","934","947","1747","224","2548","2617","955",1610612755,1610612748,0,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,"0020300001"
"1531","1903","2422","243","947","2124","224","2548","258","961",1610612755,1610612748,2,4,1,1,0,0,0,0,0,0,1,3,0,0,0,2,"0020300001"
"1531","1903","2422","727","947","2124","224","2548","258","961",1610612755,1610612748,2,1,1,0,1,0,0,1,0,1,1,2,0,0,0,0,"0020300001"
"1531","1903","243","2584","947","1747","2124","224","2254","961",1610612755,1610612748,2,4,1,0,1,1,0,0,0,2,1,5,0,1,0,0,"0020300001"
"1531","1903","243","2584","947","2124","224","2548","258","961",1610612755,1610612748,4,4,1,2,0,1,0,0,0,1,2,4,0,2,0,0,"0020300001"
"1531","2223","243","2584","947","2124","224","2548","258","961",1610612755,1610612748,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"0020300001"
"1531","2422","243","727","934","2124","224","2548","258","961",1610612755,1610612748,2,1,1,0,1,0,0,0,0,1,1,2,0,1,0,0,"0020300001"
"1531","2422","243","727","934","224","2548","258","2617","961",1610612755,1610612748,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,"0020300001"
"1531","2422","727","934","947","224","2548","258","2617","961",1610612755,1610612748,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,"0020300001"
"1531","243","727","934","947","1747","2124","2548","955","961",1610612755,1610612748,2,2,1,1,0,1,1,0,0,0,1,3,0,0,0,0,"0020300001"
"1531","243","727","934","947","1747","2124","902","955","961",1610612755,1610612748,3,2,1,0,0,1,0,0,0,1,1,2,1,1,0,0,"0020300001"
"1531","243","727","934","947","1747","224","2548","2617","955",1610612755,1610612748,2,4,1,0,0,3,0,0,0,0,1,4,0,0,0,0,"0020300001"
"1903","2422","243","934","947","1747","224","2254","2617","961",1610612755,1610612748,4,2,1,0,0,1,0,1,0,0,1,1,0,0,2,2,"0020300001"
"1903","2422","243","934","947","1747","2254","2548","2617","961",1610612755,1610612748,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,"0020300001"
"1903","2422","2594","934","947","1747","224","2548","258","2617",1610612755,1610612748,1,2,1,0,0,1,0,0,0,0,0,1,0,1,1,2,"0020300001"
"1903","2422","727","934","947","1747","1885","2548","258","2617",1610612755,1610612748,3,2,1,1,1,1,0,0,0,1,1,3,0,2,1,2,"0020300001"
