"offensePlayer1Id","offensePlayer2Id","offensePlayer3Id","offensePlayer4Id","offensePlayer5Id","defensePlayer1Id","defensePlayer2Id","defensePlayer3Id","defensePlayer4Id","defensePlayer5Id","offenseTeam","defenseTeam","points","possessions","home","ast","oreb","dreb","blk","stl","tov","pf","fgm","fga","x3m","x3a","ftm","fta","id"
"1718","200765","200796","201175","2754","1887","200789","2562","2760","953",1610612738,1610612739,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,"0020800001"
"1718","200765","200796","201175","2754","200789","2562","2753","2760","953",1610612738,1610612739,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,"0020800001"
"1718","200765","200796","708","951","1887","200789","2544","2753","2760",1610612738,1610612739,7,4,1,1,0,2,0,0,0,1,2,2,1,1,2,4,"0020800001"
"1718","200765","200796","708","951","1887","2544","2590","2753","2760",1610612738,1610612739,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,"0020800001"
"1718","200765","200796","708","951","1887","2544","2590","2753","980",1610612738,1610612739,4,3,1,2,0,0,0,1,1,0,2,2,0,0,0,0,"0020800001"
"1718","200765","200796","708","951","200789","2544","2590","2753","2760",1610612738,1610612739,4,2,1,1,0,0,0,0,0,1,1,1,0,0,2,3,"0020800001"
"1718","200765","200796","708","951","2544","2590","2753","2760","980",1610612738,1610612739,4,6,1,1,1,2,0,0,1,0,1,4,0,0,2,4,"0020800001"
"1718","200765","201175","708","951","1112","200789","2562","2590","2760",1610612738,1610612739,4,2,1,1,0,0,0,0,0,0,1,1,0,0,2,2,"0020800001"
"1718","200765","201175","708","951","1112","2544","2590","2753","980",1610612738,1610612739,7,4,1,2,1,0,0,0,0,1,3,4,0,0,1,2,"0020800001"
"1718","200765","2570","708","951","1112","2544","2562","2590","980",1610612738,1610612739,2,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,"0020800001"
"1718","200765","2570","708","951","1112","2544","2590","2753","980",1610612738,1610612739,18,25,1,5,3,10,0,1,4,6,6,20,2,6,4,8,"0020800001"
"1718","200765","2570","708","951","200789","2544","2590","2760","980",1610612738,1610612739,4,5,1,0,0,0,0,2,1,1,1,3,0,1,2,2,"0020800001"
"1718","200765","2570","708","951","2544","2590","2753","2760","980",1610612738,1610612739,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"0020800001"
"1718","200796","201175","2067","2754","200789","2562","2753","2760","953",1610612738,1610612739,7,6,1,0,1,2,0,1,1,3,3,7,0,1,1,2,"0020800001"
"1718","200796","2067","2754","708","1887","200789","2544","2753","2760",1610612738,1610612739,11,7,1,0,1,1,0,2,1,0,5,7,0,0,1,1,"0020800001"
"1718","2067","2570","2754","708","1887","200789","2544","2753","980",1610612738,1610612739,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"0020800001"
"1718","2067","2570","708","951","1112","2544","2590","2753","980",1610612738,1610612739,4,2,1,0,2,0,0,0,0,1,2,4,0,1,0,1,"0020800001"
"1718","2067","2570","708","951","1887","2544","2590","2753","980",1610612738,1610612739,3,2,1,0,0,1,0,0,1,2,1,1,0,0,1,1,"0020800001"
"200765","2570","2754","708","951","200789","2544","2590","2760","980",1610612738,1610612739,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"0020800001"
"200796","201175","2067","2754","951","1887","200789","2562","2760","953",1610612738,1610612739,6,12,1,1,1,4,0,1,2,5,2,10,0,4,2,2,"0020800001"
"200796","201175","2067","2754","951","200789","2544","2590","2760","980",1610612738,1610612739,0,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,"0020800001"
"200796","201175","2067","2754","951","200789","2562","2753","2760","953",1610612738,1610612739,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,"0020800001"
"201175","2067","2754","708","951","200789","2544","2590","2760","980",1610612738,1610612739,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"0020800001"
"2067","2570","2754","708","951","200789","2544","2590","2760","980",1610612738,1610612739,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,"0020800001"
"1887","200789","2562","2760","953","1718","200765","200796","201175","2754",1610612739,1610612738,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"0020800001"
"200789","2562","2753","2760","953","1718","200765","200796","201175","2754",1610612739,1610612738,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0020800001"
"1887","200789","2544","2753","2760","1718","200765","200796","708","951",1610612739,1610612738,2,4,0,1,0,1,0,0,0,2,1,4,0,2,0,0,"0020800001"
"1887","2544","2590","2753","2760","1718","200765","200796","708","951",1610612739,1610612738,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"0020800001"
"1887","2544","2590","2753","980","1718","200765","200796","708","951",1610612739,1610612738,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"0020800001"
"200789","2544","2590","2753","2760","1718","200765","200796","708","951",1610612739,1610612738,1,1,0,0,0,1,0,0,0,2,0,0,0,0,1,2,"0020800001"
"2544","2590","2753","2760","980","1718","200765","200796","708","951",1610612739,1610612738,5,6,0,1,0,4,0,1,1,2,2,5,1,2,0,0,"0020800001"
"1112","200789","2562","2590","2760","1718","200765","201175","708","951",1610612739,1610612738,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,"0020800001"
"1112","200789","2562","2753","980","1718","200765","201175","708","951",1610612739,1610612738,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"0020800001"
"1112","2544","2590","2753","980","1718","200765","201175","708","951",1610612739,1610612738,6,3,0,1,0,0,1,0,0,1,2,2,0,0,2,2,"0020800001"
"1112","2544","2562","2590","980","1718","200765","2570","708","951",1610612739,1610612738,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"0020800001"
"1112","2544","2590","2753","980","1718","200765","2570","708","951",1610612739,1610612738,21,26,0,4,1,12,1,1,5,5,7,19,2,5,5,6,"0020800001"
"200789","2544","2590","2760","980","1718","200765","2570","708","951",1610612739,1610612738,4,5,0,1,2,2,0,0,3,2,2,4,0,2,0,0,"0020800001"
