"offensePlayer1Id","offensePlayer2Id","offensePlayer3Id","offensePlayer4Id","offensePlayer5Id","defensePlayer1Id","defensePlayer2Id","defensePlayer3Id","defensePlayer4Id","defensePlayer5Id","offenseTeam","defenseTeam","points","possessions","home","ast","oreb","dreb","blk","stl","tov","pf","fgm","fga","x3m","x3a","ftm","fta","id"
"1720","1729","1889","1892","445","1499","1718","677","72","952",1610612739,1610612738,2,2,1,0,0,1,0,0,0,2,1,2,0,1,0,0,"0020100001"
"1720","1729","1889","2036","445","1499","1718","677","72","952",1610612739,1610612738,0,2,1,0,0,2,1,0,2,1,0,0,0,0,0,0,"0020100001"
"1720","1730","1889","1892","445","1499","1718","1960","2207","952",1610612739,1610612738,5,4,1,2,0,3,0,0,0,2,2,4,1,1,0,0,"0020100001"
"1720","1730","1889","1892","445","1499","1960","2207","677","952",1610612739,1610612738,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0020100001"
"1720","1730","1889","1892","445","1960","2207","677","952","958",1610612739,1610612738,10,7,1,2,0,1,0,0,1,2,3,4,0,0,4,5,"0020100001"
"1720","1730","1889","1892","445","2207","677","72","952","958",1610612739,1610612738,3,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,"0020100001"
"1720","1730","1889","1908","445","1718","1960","2207","677","958",1610612739,1610612738,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"0020100001"
"1720","1730","1889","441","445","1718","1960","2207","952","958",1610612739,1610612738,9,6,1,3,0,1,0,1,0,1,4,6,1,2,0,0,"0020100001"
"1720","1730","1889","441","445","1718","677","72","952","958",1610612739,1610612738,2,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,"0020100001"
"1720","179","1892","1908","902","1548","1960","2207","2218","962",1610612739,1610612738,6,4,1,2,0,1,0,0,0,0,3,4,0,0,0,0,"0020100001"
"1720","179","1892","1908","902","1960","2207","2218","958","962",1610612739,1610612738,0,4,1,0,2,2,0,0,0,0,0,6,0,3,0,0,"0020100001"
"1720","1889","2036","441","445","1499","1718","677","72","952",1610612739,1610612738,8,15,1,4,2,6,4,1,3,2,4,15,0,2,0,1,"0020100001"
"1729","1730","1889","1892","445","1499","1718","677","72","952",1610612739,1610612738,2,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,"0020100001"
"1729","1730","1892","1908","445","2207","2208","2218","958","962",1610612739,1610612738,16,11,1,4,3,4,1,1,0,2,7,13,0,3,2,2,"0020100001"
"1729","1889","2036","445","902","1718","2207","677","72","952",1610612739,1610612738,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0020100001"
"1730","179","1889","1908","2036","1548","2207","677","72","952",1610612739,1610612738,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"0020100001"
"1730","179","1889","1908","2036","2207","677","72","952","958",1610612739,1610612738,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"0020100001"
"1730","179","1908","2036","902","1548","1960","2207","952","962",1610612739,1610612738,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"0020100001"
